Canonical SMILES
FC(F)OC(F)(F)C(F)C(F)(F)F
Oc1ccc(OC(F)(F)C(F)F)cc1
FC(Cl)OC(F)(F)C(F)C(F)(F)F
FC(F)(F)C(Br)(CCl)C(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCBr
OCC(O)CC(F)(F)C(F)(F)C(F)(F)F
O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl
OCC(F)(C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F
CC(=O)C(F)(F)C(F)F
OCC(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
O=C1CC(O)(C(F)(F)C(F)F)Oc2c1ccc1ccccc21
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccc(Br)c1
N=C(N)C(F)(F)C(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CI
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O
Nc1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1cccc(P(c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1
CN(C(=O)CCl)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
O=[N+]([O-])c1ccc(OC(F)(F)C(F)(F)F)cc1
Nc1n[nH]c(C(F)(F)C(F)(F)F)n1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccc(P(c2cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c2cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1
O=C(OCC(F)(F)C(F)F)c1ccc(Cl)cc1
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F
O=C1C=CC(=CNCC(F)(F)C(F)(F)C(F)(F)C(F)F)C=C1
FC(F)(F)C(F)(F)C(F)(F)c1nc2nc(Cl)c(Cl)nc2[nH]1
CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]
Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1
COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FC(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)Oc1ccccc1
CC(C)(C)CC=C(C(F)(F)F)C(F)(F)F
CCSC(SCC)=C(F)C(F)(F)C(F)(F)F
CC(C)(C)C(F)(F)C(F)C(F)(F)F
O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F
COC(=O)C=C(C(F)(F)F)C(F)(F)F
C[Si](C)(C)C(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl
NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F
Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
Cc1ccc(C(=O)N=C(C(F)(F)F)C(F)(F)F)cc1
CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)F
CC(=O)NC(C(F)(F)F)C(F)(F)F
O=P(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
Fc1ccc(C(F)(F)C(F)(F)c2ccc(F)cc2)cc1
O=C1OC(C(F)(F)F)(C(F)(F)F)O[C@H]1Cc1ccccc1
O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
O=S1(=O)NS(=O)(=O)C(F)(F)C(F)(F)C1(F)F
FC(F)(F)C(=CCCl)C(F)(F)F
O=C(F)C(F)(I)C(F)(F)F
FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CON(C)C(=O)C(F)(Br)C(F)(F)F
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCNc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
OC1OCC(F)(F)C1(F)F
C[Si](C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1ccccc1
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
N#CC=C(C(F)(F)F)C(F)(F)F
O=C(O)C(F)(Cl)C(F)(F)F
O=Cc1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
FC(C(F)(F)F)C(F)(F)OC(C(F)(F)F)C(F)(F)F
FC(F)(F)C1(C(F)(F)F)N=C(c2ccccc2)S1
Cn1cc(C(F)(F)C(F)(F)C(F)(F)F)c(=O)n(C)c1=O
FC(F)(F)C(F)(F)C(F)(F)c1ccc2oc(C(F)(F)C(F)(F)C(F)(F)F)nc2c1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)COc1nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1
O=C(Nc1ccc(OC(F)(F)C(F)(F)F)cc1)c1cccnc1
FC(F)(F)C1(C(F)(F)F)OP(Cl)OC1(C(F)(F)F)C(F)(F)F
COP(=O)(OCC(F)(F)C(F)F)OCC(F)(F)C(F)F
O=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
O=S(=O)(F)OC(F)(F)C(F)(F)C(F)(F)F
