Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Tanimoto_to_PFOS,Tanimoto_to_PFOA,Docking Score
O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,989.1860000000004,11.286999999999995,297.87228978654184,58.59,0.0,4.0,20.0,0.0,0.2571428571428571,0.2647058823529412,
O=P([O-])(O)O[13CH2][13CH2]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],468.04670968,0.5966,162.11082909773276,69.59,1.0,3.0,8.0,0.0,0.2702702702702703,0.2777777777777778,
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[K+],588.223,2.1378000000000017,209.35516130400407,57.2,0.0,3.0,7.0,0.0,0.3928571428571428,0.2258064516129032,
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](OC)(OC)OC)(OC)OC,598.5260000000001,5.3346000000000044,200.38302462013849,55.38000000000001,0.0,6.0,17.0,0.0,0.1470588235294117,0.1515151515151515,
O=C(CC(C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)S(=O)(=O)[O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.[Na+],748.2580000000004,1.9933,256.1162610941572,109.8,0.0,7.0,16.0,0.0,0.1666666666666666,0.1458333333333333,
CCN(CC(=O)[O-])C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],471.1449999999999,-0.6723999999999994,173.8311436550355,60.440000000000005,0.0,3.0,8.0,0.0,0.2564102564102564,0.3714285714285714,
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,662.1020000000002,8.053800000000006,197.77575668400908,0.0,0.0,0.0,2.0,2.0,0.1818181818181818,0.1875,
CCCCCCCCCCCCCCCCCCN1CC(CN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O,864.7440000000005,11.297199999999988,307.051295718317,66.92000000000002,0.0,4.0,27.0,1.0,0.2452830188679245,0.1607142857142857,
O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[Na+],453.158,-0.0308000000000001,151.67025791168095,82.38,0.0,4.0,5.0,0.0,0.4285714285714285,0.2580645161290322,
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(-c2ccc(S(=O)(=O)Cl)cc2-c2ccc(C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,804.9360000000003,8.897700000000002,285.3209488073907,102.42,0.0,6.0,13.0,3.0,0.2,0.2040816326530612,
O=C(O)CC(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(=O)(=O)F,358.134,2.1907000000000005,109.04397673228932,80.67,1.0,4.0,7.0,0.0,0.2162162162162162,0.1891891891891892,
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1ccccc1/C(O)=N/C(C)(C)CS(C)=O,540.5010000000003,5.998420000000005,204.4368031296912,78.75999999999999,2.0,3.0,7.0,2.0,0.09375,0.1311475409836065,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cc(-c2ccccc2)[nH]n1,462.20900000000006,6.272000000000002,157.22737222034718,28.68,1.0,1.0,6.0,2.0,0.1904761904761904,0.225,
FC(F)(F)OC(F)(F)OC(F)(Cl)C(F)(F)Cl,302.932,3.7834,91.99198350720636,18.46,0.0,2.0,4.0,0.0,0.09375,0.0967741935483871,
O=C(N=NC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,810.2200000000005,9.9696,254.2440999522443,77.32000000000001,0.0,4.0,14.0,0.0,0.2857142857142857,0.3333333333333333,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][SnH]([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1161.0010000000009,14.600199999999992,331.069977635418,0.0,0.0,0.0,21.0,0.0,0.2758620689655172,0.2857142857142857,
O=C([O-])CSC(CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+],706.2680000000004,2.0352,247.8494702878828,92.73,0.0,7.0,16.0,0.0,0.1836734693877551,0.2127659574468085,
C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],438.353,0.0839000000000003,179.09988674919688,71.3,0.0,3.0,8.0,0.0,0.3076923076923077,0.1904761904761904,
CCOC(=O)C=C(O)C(F)(F)C(F)(F)F,234.11999999999992,2.189,81.13627877840277,46.53,1.0,3.0,3.0,0.0,0.1578947368421052,0.2647058823529412,
O=C(OS(=O)(=O)C(F)(F)F)C(F)(F)F,246.08399999999992,0.9415,72.57181726157543,60.440000000000005,0.0,4.0,1.0,0.0,0.2333333333333333,0.2413793103448276,
FC(F)(F)OC(F)(F)F,154.009,2.0426,45.21095078929044,9.23,0.0,1.0,0.0,0.0,0.1304347826086956,0.1363636363636363,
NC(=O)C(F)(F)C(N)=O,138.073,-1.4076999999999995,48.8030316565882,86.18,2.0,2.0,2.0,0.0,0.2,0.2608695652173913,
CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,619.4180000000003,3.7028000000000016,199.9658195429021,117.61,2.0,5.0,13.0,0.0,0.2888888888888888,0.2391304347826087,
CC(NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)[O-],522.303,3.4932000000000016,174.42570891428332,69.23,1.0,4.0,12.0,0.0,0.2127659574468085,0.2444444444444444,
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,282.24299999999994,5.569900000000003,101.54741999227926,0.0,0.0,0.0,8.0,0.0,0.1875,0.1935483870967742,
Cl.NCC(F)(F)C(F)(F)C(F)(F)F,235.53,2.1998,74.48580914106515,26.02,1.0,1.0,2.0,0.0,0.2222222222222222,0.2307692307692307,
FC(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,316.0849999999999,4.7971,96.91532854932402,0.0,0.0,0.0,4.0,0.0,0.2592592592592592,0.2692307692307692,
CCCC=CC(F)(F)C(F)(F)C(F)(F)F,238.146,4.175600000000002,81.7629906169052,0.0,0.0,0.0,4.0,0.0,0.1875,0.1935483870967742,
C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,292.2169999999999,4.332000000000002,91.79970958592244,0.0,0.0,0.0,3.0,0.0,0.2692307692307692,0.28,
CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,390.183,6.305500000000003,126.54063240983666,0.0,0.0,0.0,8.0,0.0,0.2580645161290322,0.2666666666666666,
CCCC[Se]C(O)C(F)(F)C(F)(F)C(F)(F)F,335.121,3.060300000000002,99.52738848239164,20.23,1.0,1.0,6.0,0.0,0.1891891891891892,0.1944444444444444,
CCC(C)(O)C(F)(F)C(F)(F)C(F)(F)F,242.134,2.980300000000001,80.88188528688886,20.23,1.0,1.0,3.0,0.0,0.2857142857142857,0.2962962962962963,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[SiH3],378.20400000000006,3.899000000000002,116.61681716843354,0.0,0.0,0.0,6.0,0.0,0.2857142857142857,0.2962962962962963,
OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,328.121,3.862400000000001,103.9089690129904,20.23,1.0,1.0,6.0,0.0,0.3103448275862069,0.3214285714285714,
CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,562.1570000000002,8.066500000000005,172.59479986203976,0.0,0.0,0.0,10.0,0.0,0.2857142857142857,0.2962962962962963,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,566.1200000000002,7.973600000000005,170.3953931505694,0.0,0.0,0.0,9.0,0.0,0.3333333333333333,0.3478260869565217,
CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,538.379,9.671499999999996,185.791240130862,0.0,0.0,0.0,16.0,0.0,0.25,0.2580645161290322,
FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,364.076,5.208400000000001,110.92173843738884,0.0,0.0,0.0,4.0,0.0,0.2692307692307692,0.28,
FC(F)(F)C(F)(F)C(F)(F)CC(I)CCCC(I)CC(F)(F)C(F)(F)C(F)(F)F,688.0190000000003,8.209900000000005,181.95972828364344,0.0,0.0,0.0,10.0,0.0,0.1818181818181818,0.1875,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C/I,471.982,5.673900000000001,126.01804115550622,0.0,0.0,0.0,5.0,0.0,0.2857142857142857,0.3461538461538461,
CCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,602.4130000000001,10.69689999999999,206.85219516550768,0.0,0.0,0.0,18.0,0.0,0.25,0.2580645161290322,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,578.3220000000005,9.823799999999997,191.9229042252441,0.0,0.0,0.0,15.0,0.0,0.2592592592592592,0.2692307692307692,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,759.9790000000003,8.7003,198.6218698953484,0.0,0.0,0.0,10.0,0.0,0.2258064516129032,0.2333333333333333,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)(Br)CBr,684.804,7.876800000000003,178.44047472406908,0.0,0.0,0.0,8.0,0.0,0.2962962962962963,0.3076923076923077,
NC(=S)C(F)(F)C(F)(F)C(F)(F)F,229.11999999999995,2.1054,72.69149613572061,26.02,1.0,1.0,2.0,0.0,0.2592592592592592,0.32,
CCCCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,334.2219999999999,5.0515000000000025,114.9920360276386,9.23,0.0,1.0,9.0,0.0,0.1891891891891892,0.1944444444444444,
OCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,518.051,5.301300000000002,144.2317621686797,20.23,1.0,1.0,8.0,0.0,0.2647058823529412,0.2727272727272727,
F/C(=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,400.0559999999999,5.802800000000001,119.25280924324127,0.0,0.0,0.0,4.0,0.0,0.3333333333333333,0.4583333333333333,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,792.0300000000004,9.657700000000002,219.0492571121112,0.0,0.0,0.0,11.0,0.0,0.25,0.2580645161290322,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,678.3360000000007,11.09439999999999,221.3149300657423,0.0,0.0,0.0,17.0,0.0,0.2962962962962963,0.3076923076923077,
CCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,452.2009999999999,7.106900000000005,146.91198441229807,0.0,0.0,0.0,9.0,0.0,0.2352941176470588,0.2424242424242424,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,778.3500000000008,12.364999999999986,250.7069559062404,0.0,0.0,0.0,19.0,0.0,0.2962962962962963,0.3076923076923077,
CCCCCCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,798.4440000000004,13.06089999999998,257.9387438585344,0.0,0.0,0.0,23.0,0.0,0.2051282051282051,0.2105263157894736,
CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,838.4210000000004,13.483299999999984,273.9673176523564,0.0,0.0,0.0,22.0,0.0,0.25,0.2580645161290322,
FC(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,514.097,7.114300000000004,155.00977719813605,0.0,0.0,0.0,7.0,0.0,0.32,0.3333333333333333,
OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,590.3580000000001,8.889100000000001,198.91654468891048,20.23,1.0,1.0,17.0,0.0,0.2903225806451613,0.3,
CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,944.5360000000004,15.678999999999975,314.12309903019195,0.0,0.0,0.0,27.0,0.0,0.25,0.2580645161290322,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,960.0070000000004,11.241499999999997,257.4059215763446,0.0,0.0,0.0,14.0,0.0,0.2580645161290322,0.2666666666666666,
O=C(O)CC(CC(F)(F)C(F)(F)C(F)(F)F)C(=O)O,300.126,2.3849,100.36410535356902,74.6,2.0,2.0,6.0,0.0,0.2285714285714285,0.3125,
FC(F)(F)C(F)(F)C(F)(F)c1ncc[nH]1,236.09000000000003,2.6991000000000005,78.11378568513123,28.68,1.0,1.0,2.0,1.0,0.1714285714285714,0.1764705882352941,
N=C(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,362.089,3.66117,111.10610564852776,49.870000000000005,2.0,1.0,5.0,0.0,0.3333333333333333,0.4583333333333333,
FC(F)(F)C(F)(F)C(F)(F)CC1OCCO1,256.117,2.582300000000001,85.30891084017739,18.46,0.0,2.0,3.0,1.0,0.21875,0.2258064516129032,
OCC(O)COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,338.16599999999994,2.2145,111.8506193032374,49.69,2.0,3.0,8.0,0.0,0.2105263157894736,0.25,
FC(F)(F)C(F)(F)C(F)(F)c1ncccn1,248.10100000000003,2.766000000000001,84.12427324506345,25.78,0.0,2.0,2.0,1.0,0.1935483870967742,0.2,
OCCC(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,508.168,4.986700000000003,159.15618364033026,40.46,2.0,2.0,10.0,0.0,0.28125,0.2903225806451613,
CCCCCCCC[N+](C)(C)C.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,585.3920000000002,6.163500000000005,201.7226322934297,40.13,0.0,2.0,13.0,0.0,0.2439024390243902,0.3513513513513513,
NC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,321.139,2.6467,105.07931100419442,63.32000000000001,2.0,2.0,6.0,0.0,0.2571428571428571,0.34375,
O=C(OCC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,296.05999999999995,2.9248000000000003,91.4943829586256,26.3,0.0,2.0,3.0,0.0,0.25,0.3,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1574.1180000000006,19.25520000000001,440.1230187337301,0.0,0.0,0.0,27.0,0.0,0.2580645161290322,0.2666666666666666,
CC(C)[N+](C)(C)C(C)C.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,429.345,3.836900000000004,144.84770523289686,57.2,0.0,3.0,5.0,0.0,0.375,0.2285714285714285,
CCOC(=O)CC(O)C(F)(F)C(F)(F)C(F)(F)F,286.1429999999999,2.1334000000000004,96.52189473083608,46.53,1.0,3.0,5.0,0.0,0.2105263157894736,0.25,
C=CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,332.1619999999999,3.964000000000001,112.09901298110152,26.3,0.0,2.0,7.0,0.0,0.2307692307692307,0.2702702702702703,
O=C(OC(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,364.057,3.8557,110.35593128180088,26.3,0.0,2.0,3.0,0.0,0.25,0.3448275862068966,
CCOS(=O)(=O)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,384.25999999999993,3.9912000000000014,125.4614961710866,43.370000000000005,0.0,3.0,9.0,0.0,0.2631578947368421,0.2051282051282051,
Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,412.145,5.587500000000002,134.56724979611369,20.23,1.0,1.0,5.0,1.0,0.2903225806451613,0.3,
CC(C)([N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,407.1259999999999,4.780500000000002,128.46372390354324,43.14,0.0,2.0,6.0,0.0,0.3103448275862069,0.3214285714285714,
FC(F)(F)C(F)(F)C(F)(F)c1ccc(Br)cn1,326.009,4.133500000000001,98.77217286975828,12.89,0.0,1.0,2.0,1.0,0.1621621621621621,0.1666666666666666,
C[SiH](O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,886.6270000000002,11.53789999999999,277.802054721425,18.46,0.0,2.0,18.0,0.0,0.2105263157894736,0.2162162162162162,
COc1ccccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,326.1579999999999,4.619900000000001,111.859477547323,9.23,0.0,1.0,4.0,1.0,0.1891891891891892,0.1944444444444444,
CCOC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,536.222,6.785000000000005,172.52469082374523,18.46,0.0,2.0,12.0,0.0,0.2352941176470588,0.2424242424242424,
CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,277.086,2.2006,87.7651645098005,29.1,1.0,1.0,3.0,0.0,0.3103448275862069,0.48,
O=[N+]([O-])c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,341.1289999999999,4.519500000000001,115.0339659259193,43.14,0.0,2.0,4.0,1.0,0.2222222222222222,0.2285714285714285,
C=C(C)C(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,446.2029999999999,5.6247000000000025,147.85598093599626,26.3,0.0,2.0,9.0,0.0,0.25,0.2894736842105263,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COCC1CO1,356.13100000000014,3.505300000000001,114.70093668067554,21.76,0.0,2.0,7.0,1.0,0.2162162162162162,0.2222222222222222,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,714.1780000000003,10.0772,222.1146289683384,0.0,0.0,0.0,10.0,1.0,0.2580645161290322,0.2666666666666666,
O=[N+]([O-])c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,341.1289999999999,4.519500000000001,115.0339659259193,43.14,0.0,2.0,4.0,1.0,0.2,0.2051282051282051,
CCCCC[N+](CCC)(CCC)CCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,713.5350000000003,8.721900000000003,241.8214096002728,57.2,0.0,3.0,17.0,0.0,0.3513513513513513,0.225,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC1(F)F,316.041,3.7434,94.65810051090506,12.53,0.0,1.0,3.0,1.0,0.2413793103448276,0.25,
C=CS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,538.219,5.944200000000003,165.50351148554054,34.14,0.0,2.0,10.0,0.0,0.3333333333333333,0.2647058823529412,
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,366.179,4.296700000000002,127.79886074669687,34.14,0.0,2.0,6.0,1.0,0.2368421052631578,0.3939393939393939,
COCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,271.13199999999995,1.5818999999999996,90.91258104785152,38.33,1.0,2.0,5.0,0.0,0.2162162162162162,0.2941176470588235,
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(F)cc1,334.162,3.800500000000001,117.26838322937404,34.14,0.0,2.0,5.0,1.0,0.2051282051282051,0.2777777777777778,
O=S(=O)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,582.1500000000001,5.862000000000002,171.28238560327517,43.370000000000005,0.0,3.0,9.0,0.0,0.4333333333333333,0.2727272727272727,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1csc(I)c1,528.071,6.548000000000001,146.6752174353728,0.0,0.0,1.0,5.0,1.0,0.2222222222222222,0.2285714285714285,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cnc[nH]1,486.125,5.875600000000002,151.5938502863766,28.68,1.0,1.0,7.0,1.0,0.2285714285714285,0.2352941176470588,
CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,519.1949999999999,5.912100000000002,165.64404253398664,29.1,1.0,1.0,10.0,0.0,0.2777777777777778,0.40625,
COC(=O)CNC(=O)C(F)(F)C(F)(F)C(F)(F)F,285.11499999999995,1.1085,95.07410314789529,55.4,1.0,3.0,4.0,0.0,0.2285714285714285,0.3125,
N=S(=O)(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,359.2129999999999,4.517970000000001,117.44946972828964,40.92,1.0,2.0,4.0,1.0,0.375,0.2647058823529412,
CC(C)N(C(C)C)P(OCCC#N)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,678.3640000000003,9.06858,228.59599213468263,45.49,0.0,4.0,17.0,0.0,0.1836734693877551,0.1632653061224489,
COC(=O)c1c(OC)cccc1C(F)(F)C(F)(F)C(F)(F)F,334.18699999999995,3.771200000000001,119.16841618541775,35.53,0.0,3.0,4.0,1.0,0.1818181818181818,0.2142857142857142,
CCOC(=O)CCC(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,464.249,3.7371000000000025,149.4325764208863,69.67,0.0,5.0,10.0,0.0,0.3095238095238095,0.2272727272727272,
CC(O)CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,471.1599999999999,3.8575,149.37732125153693,49.33,2.0,2.0,8.0,0.0,0.2777777777777778,0.40625,
Cc1ccc(S(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,618.3050000000001,7.099820000000004,200.2078157149571,43.370000000000005,0.0,3.0,11.0,1.0,0.2619047619047619,0.2093023255813953,
O=C(Nc1cccc(C(F)(F)F)c1)C(F)(F)C(F)(F)C(F)(F)F,357.14699999999993,4.4768,120.62285200439416,29.1,1.0,1.0,3.0,1.0,0.1904761904761904,0.2564102564102564,
C=C(CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,966.1910000000004,10.9529,295.52682864217064,52.60000000000001,0.0,4.0,17.0,0.0,0.2702702702702703,0.3142857142857143,
C[C@H](NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,535.1500000000001,4.585100000000001,168.23485627182976,66.4,2.0,2.0,9.0,0.0,0.2857142857142857,0.4666666666666667,
[N-]=[N+]=C(C(=O)c1ccccc1)C(=O)C(F)(F)C(F)(F)C(F)(F)F,342.17,2.942100000000001,122.6851144865936,70.54,0.0,2.0,5.0,1.0,0.1904761904761904,0.2894736842105263,
CNc1nc(C(F)(F)C(F)(F)C(F)(F)F)n(C)n1,280.147,2.1461999999999994,95.79160513347908,42.74,1.0,4.0,3.0,1.0,0.1794871794871795,0.1842105263157894,
O=C(CCCCCc1nc2ccccc2[nH]1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,534.3160000000001,6.973700000000004,187.2346637640371,45.75,1.0,2.0,11.0,2.0,0.1923076923076923,0.2708333333333333,
O=C(Nc1ccc([N+](=O)[O-])cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,384.154,4.0015,131.1102923239677,72.24,1.0,3.0,5.0,1.0,0.2142857142857142,0.3157894736842105,
O=S(=O)(N1CCNCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,568.2490000000001,4.188300000000002,176.63235672863544,49.41,1.0,3.0,8.0,1.0,0.40625,0.2571428571428571,
C/C(=C/C(=O)C(F)(F)C(F)(F)C(F)(F)F)NNC(=O)c1ccccc1,372.24000000000007,3.226800000000001,136.21298941050784,58.2,2.0,3.0,6.0,1.0,0.1739130434782608,0.2619047619047619,
O=C(N(c1ccccc1)c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,615.2830000000001,8.360700000000003,210.50843397512355,20.31,0.0,1.0,9.0,2.0,0.2777777777777778,0.4516129032258064,
