Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Docking Score
O=C(F)C(F)(F)C(=O)F,144.023,0.6139000000000001,46.454321068415226,34.14,0.0,2.0,2.0,0.0,-4.1031318
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,452.11,4.6173,130.4983655854229,34.14,0.0,2.0,6.0,0.0,-5.714716
CCN(CCOCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,529.315,3.733400000000004,171.69890518295122,66.84,1.0,4.0,13.0,0.0,-7.2939792
Fc1c(F)c(F)c([Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1F,613.1420000000002,7.637800000000004,190.7288167280249,0.0,0.0,0.0,8.0,1.0,-7.7271018
C[N+](C)(CCO)CCCN(CC[O-])S(=O)(=O)C(F)(F)C(F)(F)F,372.356,-0.4075999999999991,131.29523141023597,80.67,1.0,4.0,10.0,0.0,-7.0288086
OCCC(F)(F)F,114.06600000000002,0.9311,38.75997521759748,20.23,1.0,1.0,1.0,0.0,-3.8947291
Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,312.131,4.3169,105.17522395561554,20.23,1.0,1.0,3.0,1.0,-5.339097
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CI,359.957,3.8896,90.95067623279574,0.0,0.0,0.0,3.0,0.0,-4.9171801
CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,796.3400000000004,12.31299999999999,254.8724913091666,0.0,0.0,0.0,19.0,0.0,-7.1755481
FC(F)(F)C(F)(F)C(F)(F)C(Cc1ccc(P(c2ccccc2)c2ccc(CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1)(C(F)(F)F)C(F)(F)F,926.4100000000008,12.417599999999991,312.45838699013285,0.0,0.0,0.0,11.0,3.0,-9.2623339
CCN(CCC[N+](C)(C)CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,684.4090000000002,4.211500000000004,225.20353939397475,77.51,0.0,4.0,16.0,0.0,-8.5569906
COc1ccc(C(O)C(C)C(O)(C(F)(F)F)C(F)(F)F)cc1,332.23999999999995,3.220400000000001,121.68122307172956,49.69,2.0,3.0,4.0,1.0,-5.9807739
FC(F)(F)C(F)(F)C1(c2ccccc2)CCCCN1,279.252,3.8530000000000015,107.35770596498324,12.03,1.0,1.0,2.0,2.0,-5.7823429
COC1=C(F)C(F)(F)C(F)(F)C1(F)F,224.075,2.7334000000000005,73.14082046408963,9.23,0.0,1.0,1.0,1.0,-4.7604356
CN(C)CC(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)F,301.1769999999999,2.595200000000001,102.8475355566274,23.47,1.0,2.0,5.0,0.0,-5.6211085
CCCCCCCCCCCCCCC(CCCCCCCCCCCC)COCC(O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,947.0180000000008,16.51499999999997,354.18192646050795,29.46,1.0,3.0,39.0,0.0,-10.253594
FC1(F)C(F)(F)C(F)(F)C(F)(Br)C(F)(Br)C1(F)F,421.854,4.662600000000001,108.9485796868284,0.0,0.0,0.0,0.0,1.0,-4.334177
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,398.065,4.559400000000001,119.93839897254308,17.07,0.0,1.0,7.0,0.0,-5.583952
O=C1NCC(C(F)(F)C(F)(F)C(F)(F)F)C(=O)N1,282.11499999999995,1.2748999999999997,94.50458894846724,58.2,2.0,2.0,2.0,1.0,-5.5512781
O=S1(=O)OC(F)(F)C1(F)C(F)(F)F,230.08499999999995,1.1673,67.40446400800244,43.370000000000005,0.0,3.0,0.0,1.0,-4.3796506
FC(=CC(F)(F)C(F)(F)F)/N=N/c1ccccc1,268.16,4.778800000000002,97.64155880694568,24.72,0.0,2.0,3.0,1.0,-5.5292563
FC(C(Cl)C(F)(Cl)Cl)C(F)(F)C(F)(F)C(F)C(F)(Cl)C(F)(Cl)Cl,482.812,6.647000000000001,152.60326181623196,0.0,0.0,0.0,7.0,0.0,-6.3305573
FC(F)(F)C(F)(F)C#Cc1ccccc1,220.14000000000004,3.2357000000000014,82.71807398357386,0.0,0.0,0.0,0.0,1.0,-5.1951437
CCP(C)(F)(F)C(F)(F)C(F)(F)F,232.07899999999995,4.113500000000001,70.27192440728868,0.0,0.0,0.0,2.0,0.0,-5.0978036
O=P(O)(O)CCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,560.0930000000001,5.426800000000003,168.11633028689866,75.99000000000001,2.0,3.0,9.0,0.0,-7.629283
CC[Si](Cl)(CC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,468.757,7.339400000000005,150.29518786726322,0.0,0.0,0.0,9.0,0.0,-7.2876048
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCC(F)(F)F,469.23900000000015,5.178400000000002,148.1692684198773,57.2,0.0,3.0,10.0,0.0,-7.081542
FC(F)C(F)(Br)C(F)(Br)C(F)(F)F,341.846,3.9352,84.72792040278573,0.0,0.0,0.0,2.0,0.0,-4.4623418
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,690.1520000000004,8.107200000000006,209.69621226504745,55.760000000000005,1.0,3.0,14.0,0.0,-7.8964958
CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,340.176,5.670200000000002,111.8446194895876,0.0,0.0,0.0,7.0,0.0,-6.1287494
O=C(Oc1c(Br)cc(Br)cc1Br)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,642.8350000000003,6.914600000000004,177.4332006140468,35.53,0.0,3.0,5.0,1.0,-6.9039259
CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,471.1909999999999,3.028900000000001,145.28711359590167,74.68,1.0,3.0,8.0,0.0,-6.9499421
N=C(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=N)N,286.126,1.39954,93.93872821577747,99.74,4.0,2.0,5.0,0.0,-5.2399316
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F,672.1440000000003,8.680000000000003,192.95558178344749,37.3,1.0,1.0,11.0,0.0,-7.3674769
C=CC(=O)OCCN(CCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,639.3240000000002,5.724300000000004,206.1335584535095,63.68,0.0,4.0,14.0,0.0,-8.6384592
OC(CCC(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,362.1099999999999,3.478,112.86873816811264,40.46,2.0,2.0,3.0,0.0,-5.4911203
O=C(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CS(=O)(=O)O,856.2320000000004,8.654600000000004,257.16900965312044,71.44,1.0,3.0,16.0,0.0,-7.6014857
CN(C)CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,722.3990000000002,7.457600000000005,236.37878052763975,32.34,1.0,3.0,17.0,0.0,-8.1269121
CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,462.09899999999993,5.584800000000002,140.99935400718874,17.07,0.0,1.0,7.0,0.0,-6.2899532
CCP(F)(CC)(CC)C(F)=C(F)C(F)(F)F,268.181,5.154300000000003,90.7542136490026,0.0,0.0,0.0,4.0,0.0,-6.1641345
C[N+](C)([O-])CCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,700.2300000000002,6.592100000000003,220.4501587032065,52.16,1.0,2.0,13.0,0.0,-8.3490143
O=[N+]([O-])c1ccc2nc(C(F)(F)C(F)(F)F)[nH]c2c1,281.14,3.1252000000000004,100.75241301911716,71.82,1.0,3.0,2.0,2.0,-5.4761639
C=C(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,639.3240000000002,5.724300000000004,206.1335584535095,63.68,0.0,4.0,13.0,0.0,-8.4141111
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,595.9649999999999,7.023600000000003,158.06579871964448,0.0,0.0,0.0,6.0,0.0,-6.1224489
C[N+](C)(C)CC(O)CS(=O)(=O)CCC(F)(F)C(F)(F)F,328.3229999999999,1.0559999999999998,114.24084436281149,54.37,1.0,3.0,7.0,0.0,-6.4586163
O=C(CC(O)C(F)(F)C(F)F)c1ccccc1,250.19100000000003,2.5207000000000006,94.87401115542475,37.3,1.0,2.0,5.0,1.0,-5.5831246
O=C(O)c1ccc(OC(F)=C(F)C(F)(F)F)cc1,268.13699999999994,3.434000000000001,97.09854664127695,46.53,1.0,2.0,3.0,1.0,-5.8896608
O=S(=O)([O-])C(O)CC(F)(F)C(F)(F)F,243.12899999999996,0.4377000000000001,75.08462414788718,77.43,1.0,4.0,3.0,0.0,-5.0681334
O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,571.2800000000001,3.5153000000000016,172.44603518735627,100.54,2.0,4.0,11.0,0.0,-7.9980536
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,532.1120000000001,5.961500000000004,160.4936139825163,20.23,1.0,1.0,10.0,0.0,-6.7228508
O=S(=O)(F)C(F)C(F)(F)C(F)(F)C(F)S(=O)(=O)F,330.174,1.4468,95.00015144321716,68.28,0.0,4.0,5.0,0.0,-5.0808687
O=C(O)/C(F)=C(\F)C(F)(C(F)(F)F)C(F)(F)F,276.054,3.0545,86.31993304620423,37.3,1.0,1.0,2.0,0.0,-4.9064255
Fc1ccc2nc(C(F)(F)C(F)(F)F)[nH]c2c1,254.133,3.3561000000000005,90.26497269954362,28.68,1.0,1.0,1.0,2.0,-5.3677268
FC(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,316.0849999999999,4.7971,96.91532854932402,0.0,0.0,0.0,4.0,0.0,-5.3202906
Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,411.161,5.464100000000001,135.11290674093036,26.02,1.0,1.0,5.0,1.0,-6.3535686
C[Si](C)(C)OC1=CC(=O)C1(C(F)(F)F)C(F)(F)F,292.2509999999999,3.415500000000001,99.73594927868233,26.3,0.0,2.0,2.0,1.0,-6.0697622
C[N+](C)(CC(=O)[O-])CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,879.2890000000004,7.384900000000005,276.5584147618569,60.36,1.0,3.0,18.0,0.0,-7.862144
CCN(CCOC(C)=O)c1ccc(N=Nc2ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)cc2)cc1,605.5040000000004,6.3677000000000055,223.2567701389281,97.63,0.0,8.0,14.0,2.0,-9.0371637
CC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,446.0999999999999,6.531000000000003,136.14822887496075,0.0,0.0,0.0,2.0,0.0,-6.1317229
O=[N+]([O-])c1cccc(C(O)C=C(C(F)(F)F)C(F)(F)F)c1,315.1689999999999,3.6792000000000007,113.00693255154896,63.370000000000005,1.0,3.0,3.0,1.0,-6.1353259
FC(F)(F)C(F)(F)C(F)(F)c1nnc(-c2ccccc2)o1,314.16,4.026000000000002,111.94415028360906,38.92,0.0,3.0,3.0,2.0,-5.7285371
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)=C(F)C(F)(F)F,494.14699999999993,5.059200000000001,147.24638736767855,54.370000000000005,1.0,2.0,7.0,0.0,-6.420825
FC(F)(F)C(F)(F)C(F)(F)C(CCI)(C(F)(F)F)C(F)(F)F,473.99799999999993,5.755400000000002,126.70764418769048,0.0,0.0,0.0,4.0,0.0,-5.8377776
CC(=O)OCC1OC(OC(C)=O)C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OC(C)=O)C1OC(C)=O,630.387,1.8416,217.5890164804397,157.79999999999998,0.0,12.0,10.0,1.0,-9.0282516
C=C(C)c1ccc(C(F)(F)C(F)(F)c2ccccc2)cc1,294.29099999999994,5.603500000000004,120.28574647706476,0.0,0.0,0.0,4.0,2.0,-6.4683347
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,264.087,2.8370000000000006,82.84801397834472,20.23,1.0,1.0,4.0,0.0,-4.8959732
C=CCNC(=O)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,607.2600000000001,7.463400000000004,204.43547590518895,38.33,1.0,2.0,11.0,1.0,-7.7718878
C=CC(=O)OC(F)(F)C(F)(F)F,190.067,1.8707,63.61216079741355,26.3,0.0,2.0,2.0,0.0,-4.9024038
FC(F)(F)C1(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,300.0419999999999,3.8118,89.54455528139817,0.0,0.0,0.0,0.0,1.0,-4.7263041
CCCCCC(F)(F)C(F)(F)C(F)(F)F,240.16199999999995,4.399600000000002,82.45259364908945,0.0,0.0,0.0,5.0,0.0,-5.5225835
CCOC(=O)C(C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)C(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,900.7890000000004,7.489700000000009,360.0128953206152,86.74000000000001,0.0,6.0,16.0,6.0,-7.4367914
C=C(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,504.1359999999999,6.072600000000002,158.1531804333046,26.3,0.0,2.0,8.0,0.0,-6.9401484
FC(F)(F)C1(F)OC1(F)C(F)(F)F,216.027,2.4728,65.26607467040691,12.53,0.0,1.0,0.0,1.0,-4.532177
CC(C)[C@H](NC(=O)c1ccc(C(=O)N2CCOCC2)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(=O)C(F)(F)C(F)(F)F)C(C)C,632.6270000000003,2.8119,251.18163389554024,125.12,2.0,6.0,10.0,3.0,-11.277128
CC(C)CC(=O)CC(Cl)(C(F)(F)F)C(F)(F)F,284.62699999999995,4.093900000000002,99.11678868748524,17.07,0.0,1.0,4.0,0.0,-5.6569929
CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,572.534,11.376799999999989,209.2848798969926,0.0,0.0,0.0,21.0,0.0,-9.7076893
FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F,462.074,5.512600000000003,138.99170500301278,0.0,0.0,0.0,0.0,2.0,-5.0300674
C[N+](C)(CCC(F)C(F)(F)C(F)(F)F)CC(=O)[O-],281.196,0.7384999999999997,99.57756136959831,40.13,0.0,2.0,6.0,0.0,-6.0575714
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,436.517,5.894900000000002,130.2456785023072,0.0,0.0,0.0,7.0,0.0,-5.9179683
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,770.1110000000003,10.072700000000005,226.9800381200953,0.0,0.0,0.0,13.0,0.0,-7.8091197
OC(CN(Cc1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1)c1cccc(Oc2cccc(C3CC3)c2)c1)C(F)(F)F,595.4770000000003,8.575500000000003,227.51214820323048,32.7,1.0,3.0,10.0,4.0,-9.3606806
CC(C)(O)C(F)(Cl)C(F)(F)F,194.555,2.2242,65.95866107619861,20.23,1.0,1.0,1.0,0.0,-4.7975378
O=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,278.045,2.7456,85.37500657558947,17.07,0.0,1.0,0.0,1.0,-4.564435
O=S(=O)(O)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,716.6090000000003,7.651600000000005,210.6583661933441,54.370000000000005,1.0,2.0,11.0,0.0,-7.9204516
COC1=C(OC)C(F)(F)C(F)(F)C1(F)F,236.11099999999996,2.4103000000000003,80.45377240506687,18.46,0.0,2.0,2.0,1.0,-5.3427701
C[N+](C)(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],863.2900000000003,8.414100000000005,271.76418100966094,40.13,0.0,2.0,18.0,0.0,-7.6192188
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,363.0489999999999,2.4750999999999994,110.03661980449002,40.13,0.0,2.0,5.0,0.0,-5.4944367
O=C(O)c1ccc([Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1190.4830000000006,15.427299999999986,375.3475797911521,37.3,1.0,1.0,23.0,1.0,-5.7897878
COc1ccc(OC)c(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1,350.1859999999999,3.4421000000000017,124.28196141492464,44.760000000000005,0.0,4.0,5.0,1.0,-6.3731074
C=CC(=O)OCC(NC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,411.242,2.1016000000000004,134.27427354649612,72.47,1.0,5.0,8.0,0.0,-7.0355954
CCOC1(O)C(C)(C)C(F)(F)C1(F)F,216.17399999999995,2.0219,78.8579352684844,29.46,1.0,2.0,2.0,1.0,-5.5914125
C[N+](C)(CC(=O)O)CC(F)C(F)(F)C(F)(F)F,268.177,1.6830999999999998,93.21261925520167,37.3,1.0,1.0,5.0,0.0,-5.8514042
FC(F)(F)C(F)(F)CBr,212.943,2.5789,56.1643598768953,0.0,0.0,0.0,1.0,0.0,-4.2163911
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,527.968,6.091100000000002,139.20425039646918,0.0,0.0,0.0,7.0,0.0,-6.0759354
OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,554.0310000000001,5.546500000000003,152.5628329745322,20.23,1.0,1.0,7.0,0.0,-6.491622
OC[C@@H]1O[C@H](O)[C@](O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[C@H]1O,368.1479999999999,0.2560999999999996,120.43325565410022,90.15,4.0,5.0,4.0,1.0,-5.9221606
CN(C)CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,622.3850000000001,6.187000000000004,206.98675468714168,32.34,1.0,3.0,15.0,0.0,-8.8857307
FC(F)C(F)(F)C(F)(F)Br,230.933,2.8745000000000003,60.32989527982153,0.0,0.0,0.0,2.0,0.0,-4.1451077
FC(F)(F)C(F)(F)C(F)(F)c1nnnn1-c1ccccc1,314.16400000000004,2.9517000000000007,111.72550804489782,43.6,0.0,4.0,3.0,2.0,-5.8628898
O=C(O)c1ccc(C(F)(F)C(F)(F)F)c(F)c1,258.1169999999999,3.178,90.475197732484,37.3,1.0,1.0,2.0,1.0,-5.4238272
FC(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,450.063,5.717700000000002,133.6325940421454,0.0,0.0,0.0,2.0,1.0,-5.3311181
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,668.3100000000002,7.534600000000006,208.41629261145548,27.69,0.0,3.0,14.0,0.0,-8.632906
C[N+](C)(CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(=O)(=O)O,781.4800000000002,3.384900000000001,251.62640915621145,149.28,3.0,6.0,18.0,0.0,-9.4792452
CCN(CC1CO1)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,347.1769999999999,2.701900000000001,117.5426185299599,32.84,0.0,2.0,6.0,1.0,-6.0448108
FC(F)(F)C(F)(c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1)C(F)(F)F,414.136,6.265400000000002,133.9385514468439,0.0,0.0,0.0,2.0,1.0,-5.9286709
CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,335.19699999999995,1.5131000000000003,107.56401694955105,74.68,1.0,3.0,6.0,0.0,-6.0149002
CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,585.2760000000001,4.987400000000003,183.2475015651493,57.61,1.0,3.0,12.0,0.0,-8.3441181
O=S(=O)(O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,808.2160000000003,8.913500000000003,241.7874070035696,54.370000000000005,1.0,2.0,14.0,0.0,-8.737958
C=CCC(O)(C(F)(F)F)C(F)(F)C(F)(Cl)C(F)(F)Cl,341.025,4.227400000000001,111.32929222579078,20.23,1.0,1.0,5.0,0.0,-5.5121856
Nc1nc2ccc(OCC(F)(F)C(F)F)cc2s1,280.2459999999999,3.157700000000001,103.18348278400453,48.14,1.0,4.0,4.0,2.0,-5.8447294
FC(F)C(F)(F)OC1CCCCC1,200.17499999999995,3.1936000000000018,74.0637015162884,9.23,0.0,1.0,3.0,1.0,-5.5023823
O=C1OCC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O1,420.121,4.650700000000001,133.55847170096834,35.53,0.0,3.0,6.0,1.0,-6.2819839
CC(C)COC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,552.177,6.058200000000003,175.4348160388992,44.760000000000005,0.0,4.0,9.0,0.0,-7.661119
O=C(O)c1ccc(OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1F,448.228,5.680300000000002,154.60607266300167,46.53,1.0,2.0,9.0,1.0,-7.3287263
COC(=O)C(=O)C(F)(F)C(F)(F)F,206.066,0.9260999999999998,68.46328592964157,43.370000000000005,0.0,3.0,2.0,0.0,-4.7396383
CCCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,710.4560000000002,10.875399999999988,243.55315964410065,26.3,0.0,2.0,21.0,0.0,-10.003253
C[N+](C)(CCC(=O)O)CC(O)CC(F)(F)C(F)(F)F,294.23999999999995,1.4860999999999995,106.57120183326468,57.53,2.0,2.0,7.0,0.0,-6.3748183
O=C(N1CCc2ccccc21)C(F)(F)C(F)(F)C(F)(F)F,315.188,3.4086000000000016,113.69532824307817,20.31,0.0,1.0,2.0,2.0,-5.8658414
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,476.1260000000001,5.784700000000004,147.31048809751923,12.53,0.0,1.0,8.0,1.0,-6.523272
O=c1ccn(-c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,489.231,6.032800000000003,168.42125181756725,22.0,0.0,2.0,6.0,2.0,-7.4158835
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1114.1620000000007,13.339299999999998,330.47681360822605,37.3,1.0,1.0,20.0,0.0,-7.9275799
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][Sn]([Br])([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1239.8970000000006,15.71349999999999,339.7020264949168,0.0,0.0,0.0,21.0,0.0,-6.6378322
COc1ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1,440.667,4.482900000000002,144.11069126155613,52.6,0.0,4.0,6.0,1.0,-6.4509149
C[N+](C)(CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(=O)[O-],728.4180000000001,3.6663000000000014,240.52423736061112,114.81,1.0,5.0,18.0,0.0,-8.583643
CCCCCCCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,348.249,5.176000000000004,121.03766666472434,20.23,1.0,1.0,9.0,0.0,-6.7802405
FC(F)(F)C1(F)OC(F)(C(F)(F)F)C(F)(F)C1(F)F,316.04099999999994,3.7434,94.65810051090504,9.23,0.0,1.0,0.0,1.0,-4.9534612
O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)F,241.082,1.3494000000000002,78.678465272536,40.13,0.0,2.0,4.0,0.0,-5.1651425
C=CC(=O)OCCCCOc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,638.3140000000002,8.040700000000005,217.4186462120653,35.53,0.0,3.0,14.0,1.0,-9.4641418
