Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Tanimoto_to_PFOS,Tanimoto_to_PFOA,Docking Score
O=C(Cl)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,586.6250000000001,7.926600000000005,190.78365663745703,26.3,0.0,2.0,9.0,1.0,0.2325581395348837,0.3333333333333333,-8.0364952
C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,589.3170000000001,5.089000000000003,191.4375455332604,63.68,0.0,4.0,13.0,0.0,0.3111111111111111,0.2608695652173913,-8.4743843
C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,489.303,3.818400000000003,162.04551969276227,63.68,0.0,4.0,11.0,0.0,0.3111111111111111,0.2608695652173913,-7.9536119
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,552.1240000000001,5.887900000000002,159.89039142592108,34.14,0.0,2.0,8.0,0.0,0.5909090909090909,0.36,-6.6511726
CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,413.1549999999999,3.2319000000000004,123.39150202827336,46.17,1.0,2.0,6.0,0.0,0.5,0.3103448275862069,-5.9915185
C[N+](C)(C)CCCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,656.3550000000002,3.431300000000002,212.47365516518155,77.51,0.0,4.0,14.0,0.0,0.3333333333333333,0.25,-9.0118628
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,746.6540000000003,8.495700000000001,222.05435145000536,34.14,0.0,2.0,13.0,0.0,0.3666666666666666,0.2903225806451613,-8.5804758
FC(F)C(F)(F)Oc1ccc(Br)cc1,273.023,3.685800000000001,85.80452179514336,9.23,0.0,1.0,3.0,1.0,0.081081081081081,0.0833333333333333,-5.0807924
Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,518.4570000000001,7.846300000000004,207.59759635147543,70.5,2.0,4.0,6.0,4.0,0.1052631578947368,0.1081081081081081,-8.3514032
CC(C)(C)C(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,359.279,3.550080000000002,139.56870553747154,83.71000000000001,1.0,6.0,3.0,2.0,0.0701754385964912,0.0909090909090909,-7.0236826
OCc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,526.186,6.6448000000000045,170.3242177510084,20.23,1.0,1.0,8.0,1.0,0.2647058823529412,0.2727272727272727,-7.1556435
C=COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,372.105,4.114700000000001,118.2306770754836,26.3,0.0,2.0,7.0,0.0,0.2105263157894736,0.2857142857142857,-5.7367215
FCC(F)(F)C(F)F,134.047,1.8563,42.29681227125394,0.0,0.0,0.0,2.0,0.0,0.1071428571428571,0.1111111111111111,-3.8647432
FC1=CC(F)(F)C(F)(F)C1(F)F,194.049,2.7593,61.66233312018615,0.0,0.0,0.0,0.0,1.0,0.0303030303030303,0.03125,-4.3336186
O=C(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Br,376.305,4.184,108.13110028930352,17.07,0.0,1.0,4.0,0.0,0.1818181818181818,0.2666666666666666,-5.2685285
Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,560.1940000000001,8.096220000000004,180.22599691906143,0.0,0.0,0.0,8.0,1.0,0.25,0.2580645161290322,-7.3797798
FC(F)(I)C(F)(F)Oc1ccccc1,320.023,3.6860000000000017,91.19881231054566,9.23,0.0,1.0,3.0,1.0,0.1142857142857142,0.1515151515151515,-5.4662662
NC(=CC(=S)c1ccccc1)C(F)(F)C(F)F,263.259,3.147600000000001,100.92732321521828,26.02,1.0,2.0,4.0,1.0,0.0909090909090909,0.119047619047619,-5.6556392
O=C(O)C(O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,362.0659999999999,2.8326,110.6653181537598,57.53,2.0,2.0,5.0,0.0,0.3846153846153846,0.6666666666666666,-5.3877153
FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F,420.043,5.150700000000001,123.8045606200427,18.46,0.0,2.0,5.0,0.0,0.1785714285714285,0.1428571428571428,-5.9189272
Fc1c(F)c(F)c(C(F)(F)F)c(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)c1F,481.105,6.173300000000003,151.18916017229674,3.24,0.0,1.0,1.0,2.0,0.075,0.0769230769230769,-6.1525826
FC(I)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,457.955,5.633000000000002,119.6530990411096,0.0,0.0,0.0,4.0,0.0,0.3214285714285714,0.44,-5.6326389
OC(O)(O)C(O)(F)C(F)(F)F,180.05299999999997,-1.1625000000000003,57.30821187711176,80.92,4.0,4.0,1.0,0.0,0.2083333333333333,0.217391304347826,-4.3787723
C=Cc1c(F)c(F)c(OCC(F)(F)C(F)(F)F)c(F)c1F,324.142,4.462400000000001,111.16987451513874,9.23,0.0,1.0,4.0,1.0,0.125,0.1,-5.7053466
FC(F)(F)N1OC1(C(F)(F)F)C(F)(F)F,249.03199999999995,2.5743,75.14548224301448,15.54,0.0,2.0,0.0,1.0,0.0967741935483871,0.1,-4.8368273
O=NC(F)(F)C(F)(F)C(F)(F)N=O,210.033,2.3401,65.85181164264114,58.86,0.0,4.0,4.0,0.0,0.2,0.2083333333333333,-4.6179576
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CBr,462.978,5.755400000000002,129.64442447814068,0.0,0.0,0.0,6.0,0.0,0.3076923076923077,0.32,-5.852509
FC(F)(F)C(F)(F)C(F)(F)c1ccc(CC2CO2)cc1,302.1890000000001,3.917300000000002,108.88751770233792,12.53,0.0,1.0,4.0,2.0,0.1463414634146341,0.15,-6.1485186
O=[N+]([O-])c1ccc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,485.1959999999999,6.102500000000003,162.2694212247175,52.370000000000005,0.0,3.0,9.0,1.0,0.2045454545454545,0.2093023255813953,-7.5041046
C[Si](C)(CCCC(F)(F)C(F)(F)C(F)(F)F)N1CCOCC1,355.3700000000001,4.136800000000004,125.24084789808228,12.47,0.0,2.0,6.0,1.0,0.1395348837209302,0.1428571428571428,-7.4760547
O=CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,326.105,4.069000000000001,103.27625736083814,17.07,0.0,1.0,6.0,0.0,0.3,0.3103448275862069,-5.653306
CN(O)C(=O)C(F)(F)C(F)(F)C(F)(F)F,243.07799999999995,1.6669000000000005,78.02739532782076,40.54,1.0,2.0,2.0,0.0,0.2666666666666666,0.3703703703703703,-4.8146253
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1cccs1,472.222,5.628800000000002,154.8312498576065,34.14,0.0,3.0,8.0,1.0,0.238095238095238,0.3421052631578947,-7.0587826
N#COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC#N,412.13000000000005,3.793560000000001,135.022404714465,66.03999999999999,0.0,4.0,9.0,0.0,0.15625,0.1612903225806451,-6.5847116
OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,351.20899999999995,2.1312999999999995,118.8618498583305,43.7,2.0,3.0,9.0,0.0,0.2424242424242424,0.25,-6.2966099
CCCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,710.4560000000002,10.875399999999988,243.55315964410065,26.3,0.0,2.0,21.0,0.0,0.2631578947368421,0.3823529411764705,-9.6259422
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCI,502.0520000000001,6.330500000000002,139.43752841648373,0.0,0.0,0.0,8.0,0.0,0.2580645161290322,0.2666666666666666,-6.4567823
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1csc(Br)c1,581.085,7.976500000000003,170.67295276046866,0.0,0.0,1.0,7.0,1.0,0.2222222222222222,0.2285714285714285,-7.0548558
CC(CC(F)(F)C(F)(F)F)C(=O)O,206.11,2.2948,70.34739446668354,37.3,1.0,1.0,3.0,0.0,0.1818181818181818,0.2666666666666666,-5.0945382
C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)F,454.129,5.437300000000001,143.45716751305554,26.3,0.0,2.0,8.0,0.0,0.175,0.2105263157894736,-6.59799
OCCC(CCO)C(F)(F)C(F)(F)C(F)(F)F,272.16,2.2003,92.04106115348146,40.46,2.0,2.0,6.0,0.0,0.2333333333333333,0.2413793103448276,-5.5110345
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1csc(-c2sccc2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,1002.3620000000004,14.40839999999999,311.2365013962216,0.0,0.0,2.0,15.0,2.0,0.1818181818181818,0.1860465116279069,-8.7758579
FC(F)C(F)(F)COCC1(COCC(F)(F)C(F)F)COC1,346.214,2.8370000000000006,120.04775993019692,27.69,0.0,3.0,10.0,1.0,0.1,0.1025641025641025,-6.4002295
O=C(O)c1ccc(OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1F,448.228,5.680300000000002,154.60607266300167,46.53,1.0,2.0,9.0,1.0,0.1875,0.2444444444444444,-7.1978741
O=C(C(F)C(F)(F)F)N1CN(C(=O)C(F)C(F)(F)F)CN(C(=O)C(F)C(F)(F)F)C1,471.1980000000001,2.0595,157.49827527851926,60.93000000000001,0.0,3.0,3.0,1.0,0.1515151515151515,0.1935483870967742,-7.1139245
FC1(F)C(Cl)C(F)(Cl)C(F)(F)C1(F)F,264.955,3.4179000000000004,82.95846860613374,0.0,0.0,0.0,0.0,1.0,0.0303030303030303,0.03125,-4.7472997
CC(O)(CO)c1ccc(C(F)(F)C(F)(F)c2ccccc2)cc1,328.30499999999995,3.7702000000000018,130.56381701364103,40.46,2.0,2.0,5.0,2.0,0.1,0.131578947368421,-6.7906051
COCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCCCOC,434.2760000000002,2.6870000000000003,153.5850068565104,71.06,0.0,6.0,13.0,0.0,0.1621621621621621,0.2727272727272727,-7.7322869
ON=C(c1ccccc1)C(F)(F)C(F)(F)F,239.14299999999992,3.062500000000001,86.99750121485206,32.59,1.0,2.0,2.0,1.0,0.1388888888888889,0.2121212121212121,-5.1836233
FCC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,350.5299999999999,4.666800000000001,107.21859477620568,0.0,0.0,0.0,6.0,0.0,0.1470588235294117,0.1515151515151515,-5.3999085
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][Sn]([c]1ccccc1)([c]1ccccc1)[c]1ccccc1,697.1230000000002,7.285700000000007,223.2344411350503,0.0,0.0,0.0,10.0,3.0,0.2105263157894736,0.25,-5.4236383
C=CCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,290.12499999999994,3.657200000000001,95.20760665226454,9.23,0.0,1.0,6.0,0.0,0.2058823529411764,0.2121212121212121,-5.6150708
COC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1,304.16099999999994,3.7626000000000017,107.6899288415143,26.3,0.0,2.0,3.0,1.0,0.2105263157894736,0.25,-5.8968525
O=C(C(F)C(F)(F)C(F)(F)F)N1CCCCC1,263.181,2.534600000000001,93.56752497727776,20.31,0.0,1.0,2.0,1.0,0.1621621621621621,0.2,-5.5848589
O=C(NSN=C(C(F)(F)F)C(F)(F)F)NSN=C(C(F)(F)F)C(F)(F)F,450.23,4.5432,142.75495008154854,65.85,2.0,5.0,4.0,0.0,0.1470588235294117,0.1875,-6.6914825
O=C(O)c1ccccc1C(=O)C(F)(C(F)(F)F)C(F)(F)F,318.1439999999999,3.4004000000000003,111.53213946424718,54.37,1.0,2.0,3.0,1.0,0.1666666666666666,0.2424242424242424,-5.9029531
O=[N+]([O-])c1ccc(C=CC(F)(F)C(F)F)cc1,249.16299999999995,3.5084000000000017,93.51668587910387,43.14,0.0,2.0,4.0,1.0,0.0909090909090909,0.0930232558139534,-5.7652645
CC1(O)c2ccccc2C(F)(C(F)(F)F)C1(F)F,270.1719999999999,3.2701,98.03772870770418,20.23,1.0,1.0,0.0,2.0,0.1,0.1025641025641025,-5.7959886
CC(C)SC(=O)C(F)(F)C(F)(F)F,222.178,2.8522000000000016,75.67627073985277,17.07,0.0,2.0,2.0,0.0,0.1875,0.2758620689655172,-5.2690997
FC(F)(F)C(F)(F)Nc1ccccc1,211.13300000000004,3.2536000000000005,76.5388265465294,12.03,1.0,1.0,2.0,1.0,0.1212121212121212,0.2,-5.0346408
O=C(c1ccccc1)C1CN=NC1(C(F)(F)F)C(F)(F)F,310.1969999999999,3.814700000000001,114.21673701443764,41.79,0.0,3.0,2.0,2.0,0.1333333333333333,0.1627906976744186,-6.0426431
FC(F)(F)C(F)(F)P(F)(F)(Cl)Cl,258.88800000000003,4.771399999999999,71.3682398380903,0.0,0.0,0.0,1.0,0.0,0.1481481481481481,0.1538461538461538,-4.4201069
CCOC(=O)COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,322.12299999999993,2.9918000000000013,105.17227701399942,35.53,0.0,3.0,4.0,0.0,0.1666666666666666,0.2058823529411764,-5.8135133
FC(F)(F)C1C(F)(F)OC(F)(F)C1(F)F,248.04399999999995,3.016,75.79655218772974,9.23,0.0,1.0,0.0,1.0,0.088235294117647,0.0909090909090909,-4.6901603
O=C(c1ccccc1)C(F)(F)C(F)C(F)(F)F,256.1449999999999,3.405000000000001,92.04590609468455,17.07,0.0,1.0,3.0,1.0,0.131578947368421,0.2,-5.3825545
C=CC(CCC)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])c2nc(C(F)(F)C(F)(F)F)[nH]c12,424.282,4.766900000000002,158.0189836253192,124.19,1.0,6.0,8.0,2.0,0.0757575757575757,0.0769230769230769,-7.6861734
O=C(O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,440.102,5.0013000000000005,136.77291392134802,37.3,1.0,1.0,7.0,0.0,0.3448275862068966,0.4615384615384615,-6.4355445
C=CCC(CC(F)=C(F)F)C(O)(C(F)(F)F)C(F)(F)F,316.16299999999995,4.502100000000001,106.92857637156264,20.23,1.0,1.0,5.0,0.0,0.125,0.1282051282051282,-5.9790468
FC(F)(F)C1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C1(C(F)(F)F)C2(F)F,512.081,6.353000000000003,153.68771792326183,0.0,0.0,0.0,0.0,2.0,0.0857142857142857,0.088235294117647,-5.1634808
CCOC(=O)C=C(N)C(F)(F)C(F)(F)F,233.136,1.5897,81.68193572321948,52.32,1.0,3.0,3.0,0.0,0.1538461538461538,0.2222222222222222,-5.425271
CCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,658.5210000000002,12.25729999999998,232.31196362309413,0.0,0.0,0.0,22.0,0.0,0.25,0.2580645161290322,-9.510747
CO[Si](CCCOC(F)(F)C(F)C(F)(F)F)(OC)OC,330.2970000000001,2.764400000000001,112.8571541106892,36.92,0.0,4.0,9.0,0.0,0.0952380952380952,0.0714285714285714,-6.7901058
CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,460.152,5.469500000000003,143.83147237081135,20.23,1.0,1.0,8.0,0.0,0.1935483870967742,0.2,-6.5717244
FC(F)(c1ccccc1)C(F)(F)C1CCCCC1,260.27399999999994,4.994000000000002,104.00725049284554,0.0,0.0,0.0,3.0,2.0,0.075,0.1052631578947368,-6.2002263
C=CC(C)OC(F)(F)C(F)F,172.12099999999998,2.4354000000000005,61.65004540884016,9.23,0.0,1.0,4.0,0.0,0.0833333333333333,0.0857142857142857,-4.6719604
FC1(F)OC(F)(I)C(F)(F)C(F)(F)C1(F)F,373.94,3.5736,95.05839030877335,9.23,0.0,1.0,0.0,1.0,0.0303030303030303,0.03125,-4.9723868
O=C1OC(C(F)(F)F)(C(F)(F)F)C=C1O,236.067,1.8485000000000005,77.93104091340318,46.53,1.0,3.0,0.0,1.0,0.1388888888888889,0.1428571428571428,-4.9188747
O=C(O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,312.059,2.8089000000000004,96.2886167108216,46.53,1.0,2.0,5.0,0.0,0.2352941176470588,0.3666666666666666,-5.1458097
O=C([O-])NNC(=O)OC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1CCCCC1,661.3289999999997,6.299000000000002,222.4171633524267,90.49,2.0,4.0,11.0,1.0,0.1923076923076923,0.22,-8.8180456
Cc1cccc(C2C(F)(F)C2(F)F)c1,204.166,3.362820000000002,78.54748203525911,0.0,0.0,0.0,1.0,2.0,0.025,0.0256410256410256,-5.4340949
COc1ccccc1SC(F)(F)C(F)C(F)(F)F,290.22799999999995,4.280500000000002,103.12103924951292,9.23,0.0,2.0,4.0,1.0,0.0666666666666666,0.0681818181818181,-6.1751056
CCOC(=C=C(C(F)(F)F)C(F)(F)F)SCC,280.233,4.267300000000001,98.50944955106344,9.23,0.0,2.0,4.0,0.0,0.1282051282051282,0.1025641025641025,-6.1260867
FC(F)(F)C1(C(F)(F)F)Oc2cc(Br)c(Br)cc2O1,415.9090000000001,4.8037,118.47579639701144,18.46,0.0,2.0,0.0,2.0,0.0833333333333333,0.0857142857142857,-5.8672624
O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,280.042,2.4708,85.75813919349874,46.53,1.0,2.0,4.0,0.0,0.2666666666666666,0.4230769230769231,-5.179637
Nc1c(Br)cc(OC(F)(F)C(F)C(F)(F)F)cc1Br,416.941,4.665800000000001,119.7079730180465,35.25,1.0,2.0,3.0,1.0,0.0697674418604651,0.0714285714285714,-5.7233057
Nc1c(Br)cc(C(F)(C(F)(F)F)C(F)(F)F)c2ncccc12,391.084,4.868900000000001,126.7937280985062,38.91,1.0,2.0,1.0,2.0,0.0833333333333333,0.0851063829787234,-6.0112276
NCCCCCC=C(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,349.21199999999993,4.827100000000002,118.69431386588644,26.02,1.0,1.0,7.0,0.0,0.1351351351351351,0.1714285714285714,-6.3349924
COC/C=C(\F)C(F)(F)C(F)(F)C(F)(F)F,258.10799999999995,3.3191000000000006,84.6771291349417,9.23,0.0,1.0,4.0,0.0,0.2,0.2424242424242424,-5.374404
CC(C)(C/C=C(\F)C(F)(F)C(F)(F)C(F)(F)F)[N+](=O)[O-],315.16,4.118100000000002,106.94644385672784,43.14,0.0,2.0,5.0,0.0,0.2,0.2368421052631578,-5.9879317
C=C(C=C(F)C(F)(F)F)C(F)(F)F,208.076,3.5206,68.34350335592772,0.0,0.0,0.0,1.0,0.0,0.1290322580645161,0.1333333333333333,-4.8759928
FC(Oc1cccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,970.2260000000006,13.408599999999996,302.4764492727731,18.46,0.0,2.0,16.0,1.0,0.2307692307692307,0.3055555555555556,-8.4725122
O=C(Oc1cccc([N+](=O)[O-])c1)C(F)(F)C(F)(F)C(F)(F)F,335.1309999999999,3.3331,115.97796244961748,69.44,0.0,4.0,4.0,1.0,0.1739130434782608,0.2325581395348837,-6.3168182
CCC(=O)C(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,404.166,5.3404000000000025,130.70215450988042,17.07,0.0,1.0,7.0,0.0,0.303030303030303,0.3548387096774194,-6.5044026
O=C1CCCCC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,466.1839999999999,6.119800000000003,150.75727839099687,17.07,0.0,1.0,6.0,1.0,0.25,0.2571428571428571,-7.1896935
FC(F)(F)C(F)(Br)Br,259.822,2.9618,59.501429965213816,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.1904761904761904,-4.0362263
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,252.051,3.4225000000000003,75.85437351467833,0.0,0.0,0.0,2.0,0.0,0.1428571428571428,0.1481481481481481,-4.8847623
O=S(=O)(O)C(F)(F)C(F)(F)F,200.08399999999995,1.0293,57.56050616689796,54.370000000000005,1.0,2.0,1.0,0.0,0.6,0.24,-4.1231003
FC(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,316.041,3.7434,94.65810051090504,9.23,0.0,1.0,1.0,1.0,0.1212121212121212,0.125,-5.0919127
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)F,250.09099999999992,1.6646000000000003,72.25651908714704,54.370000000000005,1.0,2.0,2.0,0.0,0.7894736842105263,0.32,-4.5050273
CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,364.101,4.719200000000002,112.55935129615372,9.23,0.0,1.0,6.0,0.0,0.2758620689655172,0.2857142857142857,-5.8476129
CCCCCCCC[C@H]1OC(C(F)(F)F)(C(F)(F)F)O[C@H]1CC,350.343,5.7519000000000045,132.062912352424,18.46,0.0,2.0,8.0,1.0,0.0697674418604651,0.0714285714285714,-7.5658445
CNC(=S)NCC(F)(F)C(F)(F)C(F)(F)F,272.189,1.9132,91.1812140347172,24.06,2.0,1.0,3.0,0.0,0.2,0.2058823529411764,-5.3246746
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(I)C(F)(F)F,445.944,5.117700000000001,113.97775995889728,0.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.3478260869565217,-5.3234239
O=P(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,740.1590000000002,8.657300000000003,224.7115366626074,44.760000000000005,0.0,4.0,18.0,0.0,0.1351351351351351,0.1388888888888889,-8.7552252
CC(O)C(F)(F)C(F)(F)C(F)(F)F,214.08,2.2001000000000004,68.15200105809564,20.23,1.0,1.0,2.0,0.0,0.2592592592592592,0.2692307692307692,-4.9086809
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,432.0539999999999,5.666000000000002,129.47989970225504,18.46,0.0,2.0,6.0,0.0,0.2352941176470588,0.2058823529411764,-6.2175627
FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,300.0419999999999,4.5322000000000005,89.86078340274315,0.0,0.0,0.0,1.0,0.0,0.1851851851851851,0.1923076923076923,-5.1545582
O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,996.1200000000008,10.8676,296.6317897254945,63.22000000000001,0.0,6.0,16.0,0.0,0.2571428571428571,0.2647058823529412,-6.7772303
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,299.1139999999999,1.7006,87.42456258678328,60.16,1.0,2.0,3.0,0.0,0.5217391304347826,0.3076923076923077,-5.0117021
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,376.1120000000001,4.514100000000001,117.9184622570211,12.53,0.0,1.0,6.0,1.0,0.25,0.2580645161290322,-6.117444
COC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,676.1160000000003,6.869500000000003,205.5415736859636,53.99000000000001,0.0,5.0,10.0,0.0,0.2368421052631578,0.2432432432432432,-8.1864729
CN(C)CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,512.332,3.9864000000000015,167.34098838485636,49.41,1.0,3.0,12.0,0.0,0.2619047619047619,0.2093023255813953,-7.7825117
C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,639.3240000000002,5.724300000000004,206.1335584535095,63.68,0.0,4.0,14.0,0.0,0.3111111111111111,0.2608695652173913,-8.6595564
FC(F)=C(F)OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F,410.057,4.757200000000001,125.25654297238025,27.69,0.0,3.0,2.0,1.0,0.1,0.1025641025641025,-5.6914902
O=C(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,496.544,6.151300000000003,151.30262023407042,17.07,0.0,1.0,8.0,0.0,0.3448275862068966,0.4074074074074074,-6.537643
CN(CCC[N+](C)(C)CC(=O)[O-])S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,584.3950000000002,2.593300000000001,195.81151355347663,77.51,0.0,4.0,14.0,0.0,0.24,0.22,-8.9375963
C=C(C)C(=O)OCC(C)OC(=O)Nc1cc(NC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1C,889.5780000000007,8.218420000000005,309.0301643722705,140.33999999999995,2.0,8.0,18.0,1.0,0.1891891891891892,0.1447368421052631,-9.6043615
CCCCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F)c(O)c1,682.6930000000004,9.4532,268.8071125003061,87.66000000000001,3.0,4.0,16.0,2.0,0.0759493670886076,0.1052631578947368,-10.228744
CC(COCC(C)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1386.469000000001,15.145799999999983,435.326072530437,68.15,2.0,5.0,30.0,0.0,0.1590909090909091,0.1627906976744186,-8.3283834
